정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
달산2리-달산1리방면,dalsan2ri-dalsan1ribangmyeon,대구광역시,군위군,소보면,128.4339533,36.26536167,1,
위성4리,wiseong4ri,대구광역시,군위군,소보면,128.4379917,36.28558833,1,군위3
위성1리,wiseong1ri,대구광역시,군위군,소보면,128.464745,36.282515,1,군위3
위성1리,wiseong1ri,대구광역시,군위군,소보면,128.464875,36.2825,1,
위성3리,wiseong3ri,대구광역시,군위군,소보면,128.471965,36.28590333,1,
위성3리,wiseong3ri,대구광역시,군위군,소보면,128.4718417,36.28594167,1,군위3
복성리,Bokseong-ri,대구광역시,군위군,소보면,128.474145,36.297595,1,
복성리,Bokseong-ri,대구광역시,군위군,소보면,128.4740117,36.29760167,1,군위3
사리1리,Sa-ri1ri,대구광역시,군위군,소보면,128.4693,36.31242333,1,군위3
보현1리,bohyeon1ri,대구광역시,군위군,소보면,128.4579733,36.303595,1,군위3
보현1리,bohyeon1ri,대구광역시,군위군,소보면,128.457975,36.30370167,1,
내의1리,naeui1ri,대구광역시,군위군,소보면,128.4911933,36.279465,1,군위4
도산리우무실(내의1리방면),dosalliumusil(naeui1ribangmyeon),대구광역시,군위군,소보면,128.4641217,36.23805667,1,
도산리우무실(도산2리마을회관방면),,대구광역시,군위군,소보면,128.4641083,36.23814333,1,
도산2리,Dosan2ri,대구광역시,군위군,소보면,128.4387067,36.24463,1,
신계리,Singye-ri,대구광역시,군위군,소보면,128.48359,36.24343333,1,군위4
서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.4924283,36.23404833,1,군위4
서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.492295,36.23404667,1,군위4
산법리,Sanbeop-ri,대구광역시,군위군,소보면,128.5119983,36.22537833,1,군위4
산법리,Sanbeop-ri,대구광역시,군위군,소보면,128.51213,36.225395,1,
보현2리,bohyeon2ri,대구광역시,군위군,소보면,128.4303833,36.296315,1,
사리1리,Sa-ri1ri,대구광역시,군위군,소보면,128.469165,36.31242,1,
송원1,songwon1,대구광역시,군위군,소보면,128.480725,36.25739667,2,군위3+군위4
달산2리-법주,dalsan2ri-beopju,대구광역시,군위군,소보면,128.451875,36.25875167,1,군위4
달산1리,dalsan1ri,대구광역시,군위군,소보면,128.4639,36.26387833,1,군위4
소보정류장,Sobo Terminal,대구광역시,군위군,소보면,128.47733,36.255685,3,군위3+군위4+급행9-3
신계리(소보정류장방면),Singye-ri(sobojeongnyujang),대구광역시,군위군,소보면,128.4834917,36.243645,1,군위4
도산1리,Dosan1ri,대구광역시,군위군,소보면,128.45995,36.238035,1,
군위농협 소보지점,Gunwi Nonghyup Sobo Branch,대구광역시,군위군,소보면,128.4773517,36.25557667,3,군위3+군위4+급행9-3
달산1리,dalsan1ri,대구광역시,군위군,소보면,128.4638033,36.26395333,1,군위4
달산2리-법주,dalsan2ri-beopju,대구광역시,군위군,소보면,128.45193,36.25885,1,군위4
신계리(도산리우무실방면),Singye-ri-(dosalliumusil),대구광역시,군위군,소보면,128.4832417,36.24342667,1,군위4
칠풍입구(도산리우무실방면),chilpungipgu(dosalliumusil),대구광역시,군위군,소보면,128.451525,36.23546,1,
평호리-낫거리,Pyeongho-ri,대구광역시,군위군,소보면,128.49717,36.22021167,1,군위4
서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.49003,36.23617667,1,군위4
서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.48995,36.23608667,1,군위4
도산리,Dosan-ri,대구광역시,군위군,소보면,128.46854,36.2382,1,
도산리,Dosan-ri,대구광역시,군위군,소보면,128.4685283,36.23809167,1,
도산1리,Dosan1ri,대구광역시,군위군,소보면,128.4599617,36.23814333,1,
도산2리,Dosan2ri,대구광역시,군위군,소보면,128.4514067,36.23551667,1,
송원리,Songwon-ri,대구광역시,군위군,소보면,128.4849617,36.25836,3,군위3+군위4+급행9-3
송원리,Songwon-ri,대구광역시,군위군,소보면,128.4850183,36.258285,2,군위3+급행9-3
봉황3리,bonghwang3ri,대구광역시,군위군,소보면,128.4926017,36.26290333,3,군위3+군위4+급행9-3
달산2리,dalsan2ri,대구광역시,군위군,소보면,128.4549883,36.25864167,1,군위4
달산2리,dalsan2ri,대구광역시,군위군,소보면,128.45496,36.25874667,1,군위4
달산3리-홈골,dalsan3ri-homgol,대구광역시,군위군,소보면,128.4419383,36.261995,1,군위4
달산3리-홈골,dalsan3ri-homgol,대구광역시,군위군,소보면,128.4420267,36.26207333,1,군위4
달산2리,dalsan2ri,대구광역시,군위군,소보면,128.45978,36.25926667,1,군위4
달산2리,dalsan2ri,대구광역시,군위군,소보면,128.45976,36.259375,1,군위4
위성리,wiseongni,대구광역시,군위군,소보면,128.46871,36.273275,1,군위3
위성리,wiseongni,대구광역시,군위군,소보면,128.4686067,36.27327333,1,군위3
복성리,Bokseong-ri,대구광역시,군위군,소보면,128.4712667,36.301055,1,군위3
복성리,Bokseong-ri,대구광역시,군위군,소보면,128.4713667,36.30112333,1,
사리1리-중산,Sa-ri1ri-jungsan,대구광역시,군위군,소보면,128.46761,36.307,1,군위3
사리1리-중산,Sa-ri1ri-jungsan,대구광역시,군위군,소보면,128.4677333,36.30704167,1,
사리2리,Sa-ri2ri,대구광역시,군위군,소보면,128.4599,36.31893167,1,
위성2리,wiseong2ri,대구광역시,군위군,소보면,128.4747017,36.27041167,1,군위4
내의1리,naeui1ri,대구광역시,군위군,소보면,128.4832167,36.27730167,1,군위4
내의3리,naeui3ri,대구광역시,군위군,소보면,128.4971917,36.27637667,1,군위4
봉황3리,bonghwang3ri,대구광역시,군위군,소보면,128.4868067,36.268395,1,군위4
보현2리,bohyeon2ri,대구광역시,군위군,소보면,128.430435,36.29641333,1,군위3
평호리마을회관,,대구광역시,군위군,소보면,128.4880333,36.230565,1,군위4
도산1리마을회관,Dosan1ri Maeul Assembly Hall,대구광역시,군위군,소보면,128.4642417,36.23892333,1,군위4
소보시장,Sobu Market,대구광역시,군위군,소보면,128.4791517,36.255635,1,급행9-3
이화3리,ihwa3ri,대구광역시,군위군,우보면,128.68376,36.17955167,4,군위10+군위11+군위6+군위7
이화3리,ihwa3ri,대구광역시,군위군,우보면,128.6836483,36.17947833,4,군위10+군위11+군위6+군위7
우보역,Ubo Station,대구광역시,군위군,우보면,128.6699283,36.19049167,5,군위10+군위11+군위6+군위7+군위9
우보역,Ubo Station,대구광역시,군위군,우보면,128.669855,36.1904,5,군위10+군위11+군위6+군위7+군위9
나호2리,naho2ri,대구광역시,군위군,우보면,128.6476933,36.18920333,6,군위10+군위11+군위2+군위6+군위7+군위9
나호2리,naho2ri,대구광역시,군위군,우보면,128.64761,36.18928667,6,군위10+군위11+군위2+군위6+군위7+군위9
나호3리,naho3ri,대구광역시,군위군,우보면,128.6341033,36.18428833,6,군위10+군위11+군위2+군위6+군위7+군위9
나호3리,naho3ri,대구광역시,군위군,우보면,128.634095,36.18418,6,군위10+군위11+군위2+군위6+군위7+군위9
나호1리,naho1ri,대구광역시,군위군,우보면,128.62955,36.18527333,5,군위10+군위11+군위6+군위7+군위9
나호1리,naho1ri,대구광역시,군위군,우보면,128.6299183,36.18514833,6,군위10+군위11+군위2+군위6+군위7+군위9
봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.6262067,36.17948,1,군위2
봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.6263,36.1794,1,군위2
봉산리,Bongsan-ri,대구광역시,군위군,우보면,128.6354617,36.173585,1,군위2
봉산리,Bongsan-ri,대구광역시,군위군,우보면,128.6355717,36.17364667,1,군위2
달산2리,dalsan2ri,대구광역시,군위군,우보면,128.6405767,36.170495,1,군위2
달산2리,dalsan2ri,대구광역시,군위군,우보면,128.6404917,36.17041,1,군위2
달산리,Dalsan-ri,대구광역시,군위군,우보면,128.6578367,36.14974167,1,군위2
달산리,Dalsan-ri,대구광역시,군위군,우보면,128.65789,36.14984167,1,군위2
화전리,Hwajeon-ri,대구광역시,군위군,우보면,128.6972783,36.13336667,2,군위11+군위9
이화3리,Ihwa 3-ri,대구광역시,군위군,우보면,128.67575,36.183995,4,군위10+군위11+군위6+군위7
이화3리,Ihwa 3-ri,대구광역시,군위군,우보면,128.675905,36.18379167,4,군위10+군위11+군위6+군위7
이화,ihwa,대구광역시,군위군,우보면,128.6730817,36.18642833,6,군위10+군위11+군위6+군위7+군위9+급행9-1
이화,ihwa,대구광역시,군위군,우보면,128.67319,36.18649167,6,군위10+군위11+군위6+군위7+군위9+급행9-1
우보,ubo,대구광역시,군위군,우보면,128.6649883,36.194565,5,군위10+군위11+군위6+군위7+군위9
우보,ubo,대구광역시,군위군,우보면,128.6651,36.19462667,5,군위10+군위11+군위6+군위7+군위9
우보버스정류장,Ubo Bus Stop,대구광역시,군위군,우보면,128.6647483,36.19622333,7,군위10+군위11+군위2+군위6+군위7+군위9+급행9-1
이화2리,ihwa2ri,대구광역시,군위군,우보면,128.6682917,36.19800667,1,군위9
이화2리,ihwa2ri,대구광역시,군위군,우보면,128.6683567,36.19791167,1,군위9
선곡2리,seongok2ri,대구광역시,군위군,우보면,128.6712833,36.19873667,1,군위9
선곡2리,seongok2ri,대구광역시,군위군,우보면,128.67114,36.19872,1,군위9
나호리,Naho-ri,대구광역시,군위군,우보면,128.6207767,36.18529667,5,군위10+군위11+군위6+군위7+군위9
나호리,Naho-ri,대구광역시,군위군,우보면,128.6207767,36.185185,5,군위10+군위11+군위6+군위7+군위9
나호1리,naho1ri,대구광역시,군위군,우보면,128.6296767,36.18501333,1,군위2
이화리,Ihwa-ri,대구광역시,군위군,우보면,128.6568367,36.19439167,6,군위10+군위11+군위2+군위6+군위7+군위9
이화리,Ihwa-ri,대구광역시,군위군,우보면,128.6568467,36.19428333,6,군위10+군위11+군위2+군위6+군위7+군위9
우보면사무소,ubomyeonsamuso,대구광역시,군위군,우보면,128.66171,36.19449167,6,군위10+군위11+군위2+군위6+군위7+군위9
우보면사무소,ubomyeonsamuso,대구광역시,군위군,우보면,128.66173,36.194385,6,군위10+군위11+군위2+군위6+군위7+군위9
봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.614475,36.18153667,1,군위2
봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.6144733,36.181645,1,군위2
달산2리-음지말,dalsan2ri-eumjimal,대구광역시,군위군,우보면,128.64429,36.16787667,1,군위2
달산2리-음지말,dalsan2ri-eumjimal,대구광역시,군위군,우보면,128.64436,36.16797,1,군위2
달산,dalsan,대구광역시,군위군,우보면,128.647905,36.16464167,1,군위2
달산,dalsan,대구광역시,군위군,우보면,128.6480133,36.16470333,1,군위2
달산-양산골,dalsan-yangsangol,대구광역시,군위군,우보면,128.6511367,36.15577167,1,군위2
달산-양산골,dalsan-yangsangol,대구광역시,군위군,우보면,128.65127,36.155775,1,군위2
달산1리,dalsan1ri,대구광역시,군위군,우보면,128.6629867,36.13752667,1,군위2
달산1리,dalsan1ri,대구광역시,군위군,우보면,128.6628767,36.13746333,1,군위2
달산1리,dalsan1ri,대구광역시,군위군,우보면,128.66165,36.13202833,1,군위2
달산1리,dalsan1ri,대구광역시,군위군,우보면,128.6617367,36.13194333,1,군위2
미성교,,대구광역시,군위군,우보면,128.6726267,36.18307,1,군위9
미성1리 입구,,대구광역시,군위군,우보면,128.6707017,36.17836333,1,군위9
미성1리,,대구광역시,군위군,우보면,128.6710233,36.17554667,2,군위9+급행9-1
미성2리 노인정,,대구광역시,군위군,우보면,128.6717533,36.17223,1,군위9
미성2리,,대구광역시,군위군,우보면,128.674575,36.16542,2,군위9+급행9-1
옥전길 입구,,대구광역시,군위군,우보면,128.68131,36.15856333,2,군위9+급행9-1
모산교,,대구광역시,군위군,우보면,128.683415,36.15403667,1,군위9
모산리,,대구광역시,군위군,우보면,128.6862283,36.14970333,2,군위9+급행9-1
문덕교회,,대구광역시,군위군,우보면,128.687985,36.1474,1,군위9
문덕1리,,대구광역시,군위군,우보면,128.69042,36.14533,2,군위9+급행9-1
문덕리 입구,,대구광역시,군위군,우보면,128.6920067,36.14242,1,군위9
문덕리 입구,,대구광역시,군위군,우보면,128.69206,36.14242,1,군위9
문덕1리,,대구광역시,군위군,우보면,128.6904883,36.14533167,2,군위9+급행9-1
문덕교회,,대구광역시,군위군,우보면,128.6880267,36.14744167,1,군위9
모산리,,대구광역시,군위군,우보면,128.6862867,36.14972667,2,군위9+급행9-1
모산교,,대구광역시,군위군,우보면,128.6835133,36.154015,1,군위9
옥전길 입구,,대구광역시,군위군,우보면,128.6813567,36.15860167,2,군위9+급행9-1
미성2리,,대구광역시,군위군,우보면,128.674635,36.16545167,2,군위9+급행9-1
미성2리 노인정,,대구광역시,군위군,우보면,128.67185,36.172255,1,군위9
미성1리,,대구광역시,군위군,우보면,128.6711467,36.17557,2,군위9+급행9-1
미성1리 입구,,대구광역시,군위군,우보면,128.6707983,36.17837,1,군위9
미성교,,대구광역시,군위군,우보면,128.6727517,36.18305833,1,군위9
원산2리,wonsan2ri,대구광역시,군위군,의흥면,128.7374567,36.15973167,1,군위10
금양1리-행골,geumyang1ri-haenggol,대구광역시,군위군,의흥면,128.7387017,36.14697,1,군위10
매성2리,maeseong2ri,대구광역시,군위군,의흥면,128.750795,36.145535,3,군위10+군위6+군위7
매성2리,maeseong2ri,대구광역시,군위군,의흥면,128.7509267,36.14554333,3,군위10+군위6+군위7
매성1리,maeseong1ri,대구광역시,군위군,의흥면,128.750885,36.14966167,4,군위10+군위6+군위7+급행9-2
매성1리,maeseong1ri,대구광역시,군위군,의흥면,128.7507517,36.14967167,4,군위10+군위6+군위7+급행9-2
연계1리,yeongye1ri,대구광역시,군위군,의흥면,128.749175,36.16161,4,군위10+군위6+군위7+급행9-2
연계1리,yeongye1ri,대구광역시,군위군,의흥면,128.7490667,36.16154833,4,군위10+군위6+군위7+급행9-2
지호2리-지호3리,jiho2ri-jiho3ri,대구광역시,군위군,의흥면,128.7730717,36.16932167,1,군위10
연계1리,yeongye1ri,대구광역시,군위군,의흥면,128.7471133,36.163515,3,군위10+군위6+군위7
신덕2리,sindeok2ri,대구광역시,군위군,의흥면,128.7566767,36.17696667,1,
파전리,Pajeon-ri,대구광역시,군위군,의흥면,128.7368317,36.173235,4,군위10+군위6+군위7+급행9-2
파전리,Pajeon-ri,대구광역시,군위군,의흥면,128.7367533,36.17313667,4,군위10+군위6+군위7+급행9-2
수북1리,Subuk 1-ri,대구광역시,군위군,의흥면,128.6999133,36.1797,5,군위10+군위11+군위6+군위7+급행9-2
수북1리,Subuk 1-ri,대구광역시,군위군,의흥면,128.6999,36.17965333,5,군위10+군위11+군위6+군위7+급행9-2
수서,Suseo,대구광역시,군위군,의흥면,128.69361,36.17959,4,군위10+군위11+군위6+군위7
수서,Suseo,대구광역시,군위군,의흥면,128.69361,36.17948167,4,군위10+군위11+군위6+군위7
수서2리,Suseo2ri,대구광역시,군위군,의흥면,128.6972133,36.17331667,1,
수서2리,Suseo2ri,대구광역시,군위군,의흥면,128.6971917,36.17321,1,
이지리,Iji-ri,대구광역시,군위군,의흥면,128.7084267,36.16769167,1,군위11
이지리,Iji-ri,대구광역시,군위군,의흥면,128.7083,36.167725,1,군위11
의흥면보건지소,uiheungmyeonbogeonjiso,대구광역시,군위군,의흥면,128.7137967,36.17601833,4,군위10+군위11+군위6+군위7
의흥면보건지소,uiheungmyeonbogeonjiso,대구광역시,군위군,의흥면,128.7137567,36.17591167,4,군위10+군위11+군위6+군위7
의흥면 행정복지센터,Uiheung-myeon Community Service Center,대구광역시,군위군,의흥면,128.7153233,36.17517833,5,군위10+군위11+군위6+군위7+급행9-2
의흥면 행정복지센터,Uiheung-myeon Community Service Center,대구광역시,군위군,의흥면,128.7148783,36.17546,5,군위10+군위11+군위6+군위7+급행9-2
읍내2리-의흥정류소,Eumnae2ri-uiheungjeongnyuso,대구광역시,군위군,의흥면,128.717435,36.17426333,4,군위10+군위11+군위6+군위7
읍내2리-의흥정류소,Eumnae2ri-uiheungjeongnyuso,대구광역시,군위군,의흥면,128.717375,36.17416667,4,군위10+군위11+군위6+군위7
원산3리,wonsan3ri,대구광역시,군위군,의흥면,128.7265367,36.16682333,1,군위10
원산1리,wonsan1ri,대구광역시,군위군,의흥면,128.72993,36.16389,1,군위10
원산2리,wonsan2ri,대구광역시,군위군,의흥면,128.734,36.15622167,1,군위10
금양1리,geumyang1ri,대구광역시,군위군,의흥면,128.7436583,36.144715,1,군위10
